ID,SKU,Nome,Categoria,Serie,Descricao,Imagem_Principal,Imagens,URL_Detalhe
1405,GM118,Leg Press 45°,Leg Press,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM118-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM118-bgbranco-1.webp,https://commanderbrasil.com.br/catalogo/leg-press5-gm118/
923,D950,Leg Press 45°,Leg Press,Equipamentos - Série D,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-D950-cmd-d-series-2.png,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-D950-cmd-d-series-2.png | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-D950-2.webp,https://commanderbrasil.com.br/catalogo/leg-press5-d950/
928,D975,Leg Press 45°,Leg Press,Equipamentos - Série D,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-D975-cmd-d-series-2.png,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-D975-cmd-d-series-2.png | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-D975-2.webp,https://commanderbrasil.com.br/catalogo/leg-press5-d975/
186,GM94,Leg Press 45°,Leg Press,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM94-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM94-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM94-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press5o-gm94/
1258,SH19,Leg Press 45°,Leg Press,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH19-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH19-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH19-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press5-sh19/
1452,LB633,Leg Press 45° Anilhado,Leg Press,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB633-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB633-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB633-3-2.webp,https://commanderbrasil.com.br/catalogo/leg-press5-anilhado-lb633/
887,B1115,Leg Press 45°/Agachamento Inclinado,Leg Press,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1115-1-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1115-1-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1115-2-2.webp,https://commanderbrasil.com.br/catalogo/leg-press5-agachamento-inclinado-b1115/
824,B1003,Leg Press Horizontal,Leg Press,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1003-1-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1003-1-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1003-2-1.webp,https://commanderbrasil.com.br/catalogo/leg-press-horizontal-b1003/
1094,CBS018,Leg Press Horizontal Multi,Leg Press,Equipamentos - Série CBS,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBS018-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBS018-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBS018-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-horizontal-multi-cbs018/
1263,SH24,Leg Press Horizontal Panturrilha Elevação,Leg Press,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH24-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH24-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH24-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-horizontal-panturrilha-sh24/
205,GM119,Leg Press Inclinado,Supino,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM119-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM119-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM119-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-inclinado-gm119/
1453,LB634,Leg Press Inclinado Anilhado,Leg Press,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB634-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB634-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB634-3-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-inclinado-anilhado-lb634/
1244,SH03,Leg Press ISO-Lateral,Leg Press,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH03-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH03-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH03-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-iso-lateral-sh03/
1616,CBP050,Leg Press Ponte,Leg Press,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP050-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP050-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP050-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/leg-press-ponte-cbp050/
1674,CBP108,Leg Press Super,Leg Press,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP108-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP108-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP108-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-leg-press-super-cbp108/
1004685,SH89,Leg Press Vertical,Leg Press,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH89-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH89-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH89-ambientadas.webp,https://commanderbrasil.com.br/catalogo/leg-press-vertical-sh89/
247282,CBP055,Leg Press Vertical,Supino,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP055-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP055-bgbranco-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP055-ambientadas-1.webp,https://commanderbrasil.com.br/catalogo/leg-press-vertical-cbp055/
1009544,QHSJ238,Luvas de Boxe,-,Acessórios - QHSJ Agilidade,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ238-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ238-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ238-ambientadas.webp,https://commanderbrasil.com.br/catalogo/boxing-gloves-qhsj238/
2960,F013,Luvas de Boxe,Acessórios de Treino,Acessórios - Série F,Luvas de Boxe - Código: F-013,https://commanderbrasil.com.br/wp-content/uploads/2025/12/F013-f-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/F013-f-1.jpeg,https://commanderbrasil.com.br/catalogo/luvas-de-boxe-f013/
1009548,QHSJ239,Luvas de Boxe Novas,-,Acessórios - QHSJ Agilidade,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ239-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ239-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ239-ambientadas.webp,https://commanderbrasil.com.br/catalogo/new-boxing-gloves-qhsj239/
3082,XMJ008,Luvas de Treino Infantil,Acessórios de Treino,Acessórios - Série XM-J,Kids Training Gloves - Código: XM-J008,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J008-xm-j-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/XM-J008-xm-j-1.jpeg,https://commanderbrasil.com.br/catalogo/luvas-de-treinamento-infantil-xmj008/
2959,F012,Luvas Sem Dedos,Acessórios de Treino,Acessórios - Série F,Luvas de Meio Dedo - Código: F-012,https://commanderbrasil.com.br/wp-content/uploads/2025/12/F012-f-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/F012-f-1.jpeg,https://commanderbrasil.com.br/catalogo/luvas-de-meio-dedo-f012/
2619,C010,Maça Sólida,Tapetes e Yoga,Acessórios - Série C,Maça Sólida - Código: C-010,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-010-c-1.jpeg,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-010-c-1.jpeg,https://commanderbrasil.com.br/catalogo/maca-solida-c010/
1009560,QHSJ242,Manopla de Foco,-,Acessórios - QHSJ Agilidade,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ242-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ242-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ242-ambientadas.webp,https://commanderbrasil.com.br/catalogo/focus-mitt-qhsj242/
304,VS24,Máquina Abdominal,Máquinas Abdominais,Equipamentos - Série VS,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS24-1.png,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS24-1.png | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS24-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS24-1-1.webp,https://commanderbrasil.com.br/catalogo/abdominal-maquina-vs24/
1004684,SH72,Máquina Abdominal,Máquinas Abdominais,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH72-bgbranco.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH72-bgbranco.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH72-ambientadas.webp,https://commanderbrasil.com.br/catalogo/maquina-abdominal-sh72/
1432,LB613,Máquina Abdominal,Máquinas Abdominais,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB613-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB613-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB613-3-2.webp,https://commanderbrasil.com.br/catalogo/abdominal-lb613/
996,LBF22,Máquina Abdominal,Outras Anilhadas,Equipamentos - Série LB-F,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F22-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F22-bgbranco-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F22-ambientadas-1.webp,https://commanderbrasil.com.br/catalogo/abdominal-lbf22/
1611,CBP047,Máquina Abdominal Crunch,Máquinas Abdominais,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP047-bgbranco-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP047-bgbranco-bgbranco-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP047-ambientadas-ambientadas-1.webp,https://commanderbrasil.com.br/catalogo/maquina-de-abdominal-crunch-cbp047/
836,B1019,Máquina Abdominal Isolada,Máquinas Abdominais,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1019-1-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1019-1-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1019-2-1.webp,https://commanderbrasil.com.br/catalogo/abdominal-isolado-b1019/
1629,CBP063,Máquina Abdominal para Core Total,Máquinas Abdominais,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP063-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP063-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP063-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/aparelho-de-abdominal-para-core-total-cbp063/
1678,CBP112,Máquina Abdução de Coxa Vertical,Abdutora de Quadril,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP112-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP112-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP112-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-abducao-de-coxa-vertical-cbp112/
1671,CBP105,Máquina Agachamento Força Super,Máquinas de Agachamento,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP105-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP105-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP105-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-agachamento-de-forca-super-cbp105/
1672,CBP106,Máquina Agachamento Pêndulo Super,Máquinas de Agachamento,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP106-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP106-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP106-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-agachamento-pendulo-super-cbp106/
1108,CBS062,Máquina Agachamento Super,Máquinas de Agachamento,Equipamentos - Série CBS,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBS062-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBS062-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBS062-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-agachamento-super-cbs062/
1670,CBP104,Máquina Agachamento Super,Máquinas de Agachamento,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP104-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP104-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP104-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-agachamento-super-cbp104/
1661,CBP095,Máquina Bíceps Alternado,Bíceps,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP095-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP095-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP095-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/aparelho-de-biceps-alternado-cbp095/
1662,CBP096,Máquina Bíceps Sentado,Bíceps,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP096-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP096-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP096-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/aparelho-de-biceps-sentado-cbp096/
1676,CBP110,Máquina Corrida para Força,Outros Racks,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP110-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP110-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP110-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/aparelho-de-corrida-para-forca-cbp110/
1620,CBP054,Máquina De Agachamento,Máquinas de Agachamento,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP054-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP054-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP054-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-agachamento-cbp054/
874,B1071,Máquina de Alongamento Assistido,Mergulho e Barra Assistida,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1071-1-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1071-1-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1071-2-2.webp,https://commanderbrasil.com.br/catalogo/alongamento-assistido-maquina-b1071/
1282,SH49,Máquina De Antebraço,Outras Anilhadas,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH49-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH49-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH49-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/aparelho-de-antebraco-sh49/
1612,CBP048,Máquina De Avanço E Agachamento,Máquinas de Agachamento,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP048-bgbranco-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP048-bgbranco-bgbranco-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP048-ambientadas-ambientadas-1.webp,https://commanderbrasil.com.br/catalogo/maquina-de-avanco-e-agachamento-cbp048/
290,VS09,Máquina de Bíceps,Bíceps,Equipamentos - Série VS,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS09-1.png,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS09-1.png | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS09-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-VS09-1-1.webp,https://commanderbrasil.com.br/catalogo/biceps-maquina-vs09/
843,B1027,Máquina de Bíceps,Bíceps,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1027-1-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1027-1-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1027-2-2.webp,https://commanderbrasil.com.br/catalogo/biceps-maquina-b1027/
1398,GM104,Máquina de Bíceps,Bíceps,Equipamentos - Série GM,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM104-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM104-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM104-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/biceps-maquina-gm104/
1426,LB607,Máquina de Bíceps,Bíceps,Equipamentos - Série LB,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB607-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB607-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB607-3-2.webp,https://commanderbrasil.com.br/catalogo/biceps-maquina-lb607/
845,B1030,Máquina de Bíceps Scott,Bíceps,Equipamentos - Série B,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1030-1-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1030-1-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1030-2-2.webp,https://commanderbrasil.com.br/catalogo/biceps-scott-maquina-b1030/
1624,CBP058,Máquina De Elevação de Quadril,Quadril e Glúteos,Equipamentos - Série CBP,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP058-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP058-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP058-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-hip-thrust-cbp058/
247144,LBE08,Máquina de Escada,Acessórios de Treino,Equipamentos - Série LB-E,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-E08-bgbranco-1.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-E08-bgbranco-1.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-E08-ambientadas-1.webp,https://commanderbrasil.com.br/catalogo/maquina-de-escada-lbe08/
1311,SH95,Máquina De Glúteo,Quadril e Glúteos,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH95-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH95-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH95-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-gluteo-sh95/
1302,SH82,Máquina De Glúteo E Quadril,Quadril e Glúteos,Equipamentos - Série SH,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH82-bgbranco-2.webp,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH82-bgbranco-2.webp | https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH82-ambientadas-2.webp,https://commanderbrasil.com.br/catalogo/maquina-de-gluteo-e-quadril-sh82/
